0|21321|21321|2860
0|21322|21322|2860
0|21323|21323|2861
0|21324|21324|2862
0|21325|21325|2862
0|21326|21326|2863
0|21327|21327|2863
0|21328|21328|2864
0|21329|21329|2864
0|21330|21330|2864
0|21331|21331|2865
0|21332|21332|2866
0|21333|21333|2866
0|21334|21334|2866
0|21335|21335|2867
0|21336|21336|2868
0|21337|21337|2868
0|21338|21338|2868
0|21339|21339|2869
0|21340|21340|2870
0|21341|21341|2871
0|21342|21342|2871
0|21343|21343|2872
0|21344|21344|2873
0|21345|21345|2874
0|21346|21346|2875
0|21347|21347|2876
0|21348|21348|2876
0|21349|21349|2877
0|21350|21350|2878
0|21351|21351|2879
0|21352|21352|2880
0|21353|21353|2881
0|21354|21354|2882
0|21355|21355|2883
0|21356|21356|2883
0|21357|21357|2884
0|21358|21358|2885
0|21359|21359|2886
0|21360|21360|2887
0|21361|21361|2887
0|21362|21362|2887
0|21363|21363|2888
0|21364|21364|2888
0|21365|21365|2889
0|21366|21366|2889
0|21367|21367|2890
0|21368|21368|2890
0|21369|21369|2891
0|21370|21370|2892
0|21371|21371|2893
0|21372|21372|2894
0|21373|21373|2895
0|21374|21374|2896
0|21375|21375|2897
0|21376|21376|2898
