2390|1|9911|"D04AA"
2391|1|9912|"D04AA"
2392|1|9913|"D04AA"
2393|1|9914|"D04AA"
2394|1|9915|"D04AA"
2395|1|9916|"D04AA"
1062|2|657|"D04AB"
1581|2|9121|"D04AB"
1734|1|9478|"D04AB"
2396|1|9917|"D04AB"
2397|1|9918|"D04AB"
2398|1|9919|"D04AB"
2399|1|9808|"D04AB"
413|1|696|"D04AX"
817|1|202|"D04AX"
818|1|203|"D04AX"
859|1|201|"D04AX"
1260|1|9112|"D04AX"
1261|1|9113|"D04AX"
1264|1|9116|"D04AX"
1485|1|84|"D04AX"
137|1|922|"D05AA"
2400|1|9920|"D05AC"
2401|1|9921|"D05AD"
2402|1|9922|"D05AD"
114|1|207|"D05AX"
2403|1|9923|"D05AX"
2404|2|209|"D05AX"
2405|1|9924|"D05AX"
2406|1|9925|"D05AX"
2448|1|9960|"D05AX"
2407|1|9926|"D05BA"
2408|1|9927|"D05BA"
2409|1|9928|"D05BA"
390|1|75|"D05BB"
2410|1|9929|"D05BB"
2411|1|9930|"D05BB"
984|2|787|"D06AA"
2412|1|9931|"D06AA"
2413|1|9932|"D06AA"
2615|1|10024|"D06AA"
123|1|937|"D06AX"
308|2|133|"D06AX"
349|1|749|"D06AX"
770|2|736|"D06AX"
975|3|521|"D06AX"
986|3|9082|"D06AX"
1624|1|9368|"D06AX"
1664|1|9408|"D06AX"
1667|1|9411|"D06AX"
2416|2|9737|"D06AX"
2417|1|9933|"D06AX"
2418|1|9934|"D06AX"
2420|1|9935|"D06AX"
2614|1|10023|"D06AX"
2616|1|10025|"D06AX"
2617|1|10026|"D06AX"
2791|1|885|"D06AX"
2951|1|10285|"D06AX"
127|1|932|"D06BA"
2421|1|9936|"D06BA"
2422|1|9937|"D06BA"
2423|1|9938|"D06BA"
2424|1|9939|"D06BA"
1244|1|9095|"D06BB"
1613|1|9357|"D06BB"
2425|1|9940|"D06BB"
2426|1|9941|"D06BB"
2427|1|9942|"D06BB"
2428|1|9943|"D06BB"
2429|1|9944|"D06BB"
2430|1|9945|"D06BB"
2431|1|9946|"D06BB"
2432|1|9947|"D06BB"
2433|1|9948|"D06BB"
1487|3|683|"D06BX"
400|1|710|"D07AA"
1063|3|852|"D07AA"
1721|1|9465|"D07AA"
1866|3|854|"D07AA"
1970|1|9561|"D07AA"
2061|2|440|"D07AA"
923|1|286|"D07AB"
1065|1|353|"D07AB"
1360|1|9219|"D07AB"
1489|3|504|"D07AB"
1653|1|9397|"D07AB"
1847|1|9512|"D07AB"
2874|1|10221|"D07AB"
141|2|352|"D07AC"
1023|2|9218|"D07AC"
1033|3|148|"D07AC"
1695|1|9439|"D07AC"
1901|1|9534|"D07AC"
2949|1|10283|"D07AC"
2963|1|10293|"D07AC"
597|1|548|"D07AD"
925|1|285|"D07AD"
50|1|998|"D07BB"
657|1|500|"D07BB"
1362|1|9222|"D07BB"
373|1|728|"D07BC"
598|1|547|"D07BC"
621|1|151|"D07BC"
796|1|388|"D07BC"
985|2|9220|"D07BC"
49|1|999|"D07CB"
439|1|155|"D07CB"
781|1|154|"D07CB"
841|1|355|"D07CB"
2706|1|325|"D07CB"
655|1|503|"D07CC"
2893|1|10236|"D07CC"
2989|1|10315|"D07CC"
2077|2|853|"D07XA"
1124|3|504|"D07XB"
1|1|152|"D07XC"
71|1|149|"D07XC"
90|1|150|"D07XC"
534|1|588|"D07XC"
1100|3|148|"D07XC"
1263|1|9115|"D07XC"
1363|1|9223|"D07XC"
2625|1|10034|"D07XC"
2784|1|10154|"D07XC"
1002|1|67|"D07XD"
140|1|217|"D08AA"
1200|1|1078|"D08AA"
2825|1|10178|"D08AB"
1915|1|9543|"D08AE"
2815|1|10174|"D08AE"
2887|1|10231|"D08AE"
2906|1|10244|"D08AE"
1491|1|762|"D08AF"
987|1|846|"D08AG"
1182|1|1057|"D08AG"
988|2|305|"D08AJ"
1298|1|9152|"D08AJ"
46|1|1004|"D08AX"
1067|1|762|"D09AA"
1492|2|305|"D09AA"
1493|1|846|"D09AA"
1494|2|9082|"D09AA"
1495|1|9220|"D09AA"
1097|3|504|"D10AA"
1462|2|353|"D10AA"
2923|1|10257|"D10AB"
52|1|995|"D10AD"
241|1|61|"D10AD"
391|1|76|"D10AD"
498|1|619|"D10AD"
970|1|994|"D10AD"
1153|1|9328|"D10AD"
214|1|143|"D10AE"
1312|1|9167|"D10AE"
1463|2|283|"D10AF"
1464|3|432|"D10AF"
1892|1|9520|"D10AF"
2613|1|10022|"D10AF"
2950|1|10284|"D10AF"
295|1|52|"D10AX"
999|1|9088|"D10AX"
1003|1|66|"D10AX"
1006|1|63|"D10AX"
2376|2|443|"D10AX"
2482|1|9980|"D10AX"
2732|1|10111|"D10AX"
2973|1|10304|"D10AX"
2480|2|9979|"D10BX"
2489|2|270|"D10BX"
2550|2|445|"D10BX"
2562|2|303|"D10BX"
1060|1|846|"D11AC"
2476|1|9976|"D11AC"
2490|1|9986|"D11AC"
1784|1|9497|"D11AE"
2952|1|10285|"D11AE"
15|1|1021|"D11AX"
198|1|882|"D11AX"
220|1|18|"D11AX"
224|1|22|"D11AX"
250|1|845|"D11AX"
255|1|840|"D11AX"
261|1|834|"D11AX"
262|1|833|"D11AX"
267|1|831|"D11AX"
281|1|818|"D11AX"
294|1|26|"D11AX"
535|1|587|"D11AX"
685|1|473|"D11AX"
697|1|221|"D11AX"
849|1|346|"D11AX"
873|1|55|"D11AX"
913|1|142|"D11AX"
920|1|57|"D11AX"
969|2|946|"D11AX"
1004|1|65|"D11AX"
1005|1|64|"D11AX"
1167|1|9342|"D11AX"
1171|1|9346|"D11AX"
1216|1|7069|"D11AX"
1221|1|9070|"D11AX"
1229|1|9078|"D11AX"
1422|1|9288|"D11AX"
1465|2|491|"D11AX"
1467|2|729|"D11AX"
1586|1|90|"D11AX"
1793|2|378|"D11AX"
1797|2|379|"D11AX"
1854|1|9236|"D11AX"
1997|1|9966|"D11AX"
2031|2|358|"D11AX"
2052|1|9585|"D11AX"
2497|1|9992|"D11AX"
2501|1|9995|"D11AX"
2534|1|10013|"D11AX"
2543|1|10018|"D11AX"
2619|1|10028|"D11AX"
2709|1|56|"D11AX"
2854|2|730|"D11AX"
3000|1|10323|"D11AX"
1068|3|283|"G01AA"
1069|2|758|"G01AA"
1496|2|787|"G01AA"
1841|1|9507|"G01AA"
1990|1|9568|"G01AA"
2851|1|10201|"G01AA"
2890|1|10234|"G01AA"
2979|1|10310|"G01AA"
299|1|53|"G01AD"
793|1|47|"G01AD"
1977|1|56|"G01AD"
2033|1|9582|"G01AD"
1011|2|487|"G01AF"
1040|2|324|"G01AF"
1070|2|683|"G01AF"
1071|3|625|"G01AF"
1238|1|9089|"G01AF"
1343|1|9200|"G01AF"
1498|2|974|"G01AF"
1981|1|9562|"G01AF"
1982|1|9563|"G01AF"
1983|2|972|"G01AF"
1985|2|615|"G01AF"
1987|1|9565|"G01AF"
1988|1|9566|"G01AF"
1989|1|9567|"G01AF"
1991|1|9569|"G01AF"
1992|1|9570|"G01AF"
1993|1|9571|"G01AF"
2003|1|325|"G01AF"
2004|2|152|"G01AF"
2474|1|9974|"G01AF"
2626|2|10034|"G01AF"
2707|1|910|"G01AF"
2852|1|10201|"G01AF"
2855|1|10203|"G01AF"
2888|1|10232|"G01AF"
2889|1|10233|"G01AF"
2909|1|10247|"G01AF"
98|1|960|"G01AG"
427|1|687|"G01AX"
634|1|515|"G01AX"
690|1|471|"G01AX"
855|2|341|"G01AX"
1102|2|846|"G01AX"
1230|1|9079|"G01AX"
1288|1|9141|"G01AX"
1822|2|1057|"G01AX"
1848|1|9513|"G01AX"
1914|2|9553|"G01AX"
1984|2|762|"G01AX"
1986|1|9564|"G01AX"
2460|2|1012|"G01AX"
2814|1|10174|"G01AX"
2932|1|10266|"G01AX"
569|1|562|"G02AC"
1203|1|3070|"G02AC"
1499|2|484|"G02CA"
955|3|182|"G02CB"
1999|1|9573|"G02CC"
27|1|1012|"G02CX"
500|1|616|"G02CX"
772|1|261|"G02CX"
2696|2|10086|"G02CX"
2785|1|10155|"G02CX"
336|1|768|"G03AA"
338|1|765|"G03AA"
718|1|451|"G03AA"
763|1|415|"G03AA"
844|1|350|"G03AA"
973|1|523|"G03AA"
980|1|653|"G03AA"
2777|1|10147|"G03AA"
2971|1|10302|"G03AA"
2972|1|10303|"G03AA"
335|1|769|"G03AB"
843|1|351|"G03AB"
898|1|303|"G03AB"
1500|2|653|"G03AB"
419|1|692|"G03AC"
452|1|663|"G03AC"
802|1|383|"G03AC"
979|1|652|"G03AC"
2928|1|10262|"G03AC"
17|1|1019|"G03BA"
96|1|962|"G03BA"
2716|1|10099|"G03BB"
715|1|454|"G03CA"
716|1|453|"G03CA"
726|1|444|"G03CA"
1197|1|1074|"G03CA"
2517|1|9281|"G03CA"
954|3|200|"G03CB"
714|1|455|"G03CC"
722|1|448|"G03CC"
242|1|856|"G03DA"
2927|1|10261|"G03DA"
2975|1|10306|"G03DB"
87|1|969|"G03DC"
247|1|849|"G03EA"
337|1|766|"G03FA"
402|1|708|"G03FA"
713|1|456|"G03FA"
719|1|450|"G03FA"
720|1|449|"G03FA"
723|1|447|"G03FA"
724|1|446|"G03FA"
1370|1|9231|"G03FA"
430|1|682|"G03GA"
538|1|586|"G03GA"
603|1|541|"G03GA"
863|1|334|"G03GA"
934|1|275|"G03GB"
725|1|445|"G03HB"
1895|1|270|"G03HB"
856|1|340|"G03XA"
206|1|876|"G03XC"
67|1|986|"G04BD"
321|1|784|"G04BD"
664|1|493|"G04BD"
2661|1|10067|"G04BD"
5|1|1029|"G04BE"
42|1|93|"G04BE"
112|1|947|"G04BE"
1029|1|916|"G04BE"
1502|2|794|"G04BE"
2698|2|10087|"G04BE"
564|1|214|"G04BX"
912|1|141|"G04BX"
929|1|279|"G04BX"
1250|1|9102|"G04BX"
1324|1|9180|"G04BX"
1390|1|9253|"G04BX"
1781|2|288|"G04BX"
1782|2|506|"G04BX"
1783|2|914|"G04BX"
2034|3|686|"G04BX"
2046|2|9133|"G04BX"
2050|2|637|"G04BX"
2065|2|91|"G04BX"
2538|3|10014|"G04BX"
2702|2|10089|"G04BX"
2866|1|10215|"G04BX"
2908|1|10245|"G04BX"
99|1|958|"G04CA"
109|1|949|"G04CA"
688|1|88|"G04CA"
766|1|411|"G04CA"
2876|1|10223|"G04CA"
1015|1|491|"G04CB"
1348|1|9205|"G04CB"
694|1|468|"G04CX"
811|1|9238|"G04CX"
1143|1|9324|"G04CX"
1421|1|9287|"G04CX"
1960|2|9557|"G04CX"
94|1|964|"H01AA"
134|1|925|"H01AC"
1306|1|9160|"H01BA"
318|1|788|"H01BB"
135|1|924|"H01CB"
333|1|771|"H01CB"
1278|1|9131|"H01CC"
571|1|560|"H02AB"
731|1|440|"H02AB"
848|1|347|"H02AB"
1018|1|353|"H02AB"
1117|1|997|"H02AB"
1118|1|148|"H02AB"
1503|1|854|"H02AB"
1597|1|852|"H02AB"
1966|1|710|"H02AB"
2129|1|9662|"H02AB"
570|1|561|"H02BX"
829|1|268|"H02BX"
842|1|354|"H02BX"
1414|1|9279|"H02BX"
78|1|980|"H03AA"
460|1|656|"H03AA"
399|1|711|"H03BB"
1826|1|200|"H03BX"
1827|2|182|"H03BX"
2548|2|9529|"H03CA"
615|1|533|"H04AA"
97|1|961|"H05AA"
115|1|208|"H05BA"
2553|2|860|"H05BX"
2630|1|10037|"H05BX"
164|1|110|"J01CA"
298|1|806|"J01CA"
300|1|805|"J01CA"
894|1|108|"J01CA"
2755|1|10131|"J01CA"
2664|1|10070|"J01CE"
326|1|780|"J01CF"
660|1|497|"J01CF"
118|1|943|"J01CR"
277|1|822|"J01CR"
507|1|109|"J01CR"
508|1|111|"J01CR"
2884|1|10230|"J01CR"
89|1|248|"J01DA"
353|1|241|"J01DA"
355|1|235|"J01DA"
356|1|236|"J01DA"
467|1|242|"J01DA"
468|1|243|"J01DA"
475|1|238|"J01DA"
542|1|249|"J01DA"
572|1|237|"J01DA"
618|1|239|"J01DA"
619|1|240|"J01DA"
692|1|244|"J01DA"
778|1|245|"J01DA"
799|1|247|"J01DA"
1282|1|9135|"J01DA"
1283|1|9136|"J01DA"
367|1|131|"J01DF"
410|1|700|"J01DH"
525|1|596|"J01DH"
737|1|434|"J01DH"
1921|1|9544|"J01DH"
2566|1|939|"J01EB"
2629|1|10036|"J01EC"
33|1|1008|"J01EE"
2966|1|10296|"J01EE"
104|1|953|"J01FA"
165|1|130|"J01FA"
177|1|896|"J01FA"
734|1|437|"J01FA"
928|1|280|"J01FA"
1016|1|432|"J01FA"
1017|1|283|"J01FA"
2918|1|10254|"J01FA"
453|1|662|"J01FF"
166|1|752|"J01GB"
812|1|375|"J01GB"
1504|1|99|"J01GB"
1505|1|521|"J01GB"
1508|1|623|"J01GB"
7|1|650|"J01MA"
10|1|9271|"J01MA"
199|1|670|"J01MA"
503|1|773|"J01MA"
681|1|767|"J01MA"
815|1|264|"J01MA"
2546|1|10020|"J01MB"
2997|1|10321|"J01RA"
105|1|952|"J01XA"
1509|1|1028|"J01XA"
84|1|972|"J01XD"
1103|1|683|"J01XD"
341|1|761|"J01XX"
406|1|704|"J01XX"
407|1|703|"J01XX"
447|1|665|"J01XX"
451|1|664|"J01XX"
2647|1|10054|"J01XX"
2891|1|10235|"J01XX"
2005|1|496|"J02AA"
1010|1|625|"J02AB"
1104|1|324|"J02AB"
496|1|621|"J02AC"
1180|1|1055|"J02AC"
1976|1|9089|"J02AC"
2807|1|10168|"J02AC"
2812|1|10172|"J02AC"
845|1|234|"J02AX"
2737|1|10115|"J02AX"
192|1|885|"J04AB"
2733|2|10111|"J04BA"
14|1|1022|"J05AB"
195|1|884|"J05AB"
994|1|45|"J05AB"
2787|1|10157|"J05AB"
2845|1|10195|"J05AB"
2894|1|10237|"J05AC"
1195|1|1072|"J05AF"
1510|1|1060|"J05AF"
2808|1|10169|"J05AF"
1922|0|9550|"J05AH"
2710|1|10091|"J05AX"
2917|1|10253|"J05AX"
1407|1|9272|"J06AA"
519|1|602|"J06BA"
2636|1|10043|"J06BB"
2724|1|10106|"J07AF"
2660|1|10066|"J07AH"
2725|1|10106|"J07AJ"
1571|1|9350|"J07AL"
59|1|989|"J07AM"
2633|1|10040|"J07AM"
2723|1|10106|"J07AM"
2718|1|10101|"J07AN"
446|1|666|"J07AX"
92|1|966|"J07BB"
1207|1|3074|"J07BB"
2484|1|9982|"J07BB"
2644|1|10051|"J07BC"
2650|1|10057|"J07BC"
2779|1|10149|"J07BC"
2639|1|10047|"J07BD"
2780|1|10150|"J07BG"
2632|1|10039|"J07BK"
2738|1|10116|"J07CA"
1253|1|9105|"L01AA"
526|1|595|"L01AX"
1338|1|9195|"L01AX"
967|1|7070|"L01BA"
1287|1|9140|"L01BA"
1313|1|9168|"L01BB"
1208|1|3076|"L01BC"
1220|1|9069|"L01BC"
1270|1|9122|"L01BC"
2649|1|10056|"L01BC"
705|1|462|"L01CB"
765|1|413|"L01DB"
1219|1|9068|"L01XA"
2646|1|10053|"L01XA"
2666|1|10072|"L01XA"
1192|1|1069|"L01XC"
1337|1|9194|"L01XC"
2643|1|10050|"L01XC"
2652|1|10059|"L01XC"
2659|1|10065|"L01XC"
2662|1|10068|"L01XC"
2637|1|10044|"L01XE"
2653|1|10060|"L01XE"
2656|1|10063|"L01XE"
553|1|572|"L01XX"
1511|2|994|"L01XX"
2013|2|74|"L01XX"
2515|1|9981|"L01XX"
2635|1|10042|"L01XX"
2655|1|10062|"L01XX"
1272|1|9125|"L02AB"
29|1|1010|"L02AE"
478|1|642|"L02AE"
602|1|542|"L02AE"
110|1|948|"L02BA"
1271|1|9123|"L02BA"
283|1|160|"L02BB"
567|1|269|"L02BB"
649|1|508|"L02BB"
527|1|112|"L02BG"
1193|1|1070|"L02BG"
1246|1|9097|"L02BG"
1232|1|9081|"L03AA"
1308|1|9162|"L03AA"
511|1|609|"L03AB"
1334|1|9191|"L03AB"
2663|1|10069|"L03AC"
481|1|639|"L04AA"
1213|1|5070|"L04AA"
1284|1|9137|"L04AA"
2783|1|10153|"L04AA"
2795|1|10161|"L04AA"
2805|1|10166|"L04AA"
520|1|601|"L04AB"
1292|1|9145|"L04AB"
937|1|258|"L04AD"
1512|1|946|"L04AD"
838|1|128|"L04AX"
1234|1|9084|"L04AX"
1245|1|9096|"L04AX"
1514|2|7070|"L04AX"
2640|1|10048|"L04AX"
411|1|699|"M01AA"
31|1|27|"M01AB"
493|1|627|"M01AB"
521|1|600|"M01AB"
804|1|381|"M01AB"
805|1|380|"M01AB"
806|1|379|"M01AB"
808|1|378|"M01AB"
963|2|16|"M01AB"
2809|1|10170|"M01AB"
2811|1|10171|"M01AB"
2861|1|10209|"M01AB"
2967|1|10297|"M01AB"
101|1|956|"M01AC"
260|1|835|"M01AC"
415|1|694|"M01AC"
436|1|676|"M01AC"
1307|1|9161|"M01AC"
2867|1|10216|"M01AC"
385|1|70|"M01AE"
431|1|681|"M01AE"
528|1|594|"M01AE"
530|1|591|"M01AE"
531|1|592|"M01AE"
532|1|590|"M01AE"
960|1|626|"M01AE"
1074|1|9250|"M01AE"
2834|1|10185|"M01AE"
2835|1|10186|"M01AE"
2902|1|10241|"M01AE"
727|1|58|"M01AG"
1516|1|9250|"M01AG"
1323|1|9179|"M01AH"
2459|1|9967|"M01AH"
2937|1|10271|"M01AH"
117|1|210|"M01AX"
172|1|211|"M01AX"
607|1|538|"M01AX"
608|1|537|"M01AX"
819|1|373|"M01AX"
915|1|291|"M01AX"
961|2|756|"M01AX"
1151|1|9322|"M01AX"
1247|1|9099|"M01AX"
1361|1|9221|"M01AX"
1517|2|136|"M01AX"
1839|2|227|"M01AX"
1890|1|9316|"M01AX"
1905|0|9539|"M01AX"
1923|0|9541|"M01AX"
1998|2|933|"M01AX"
2063|2|440|"M01AX"
2525|1|10007|"M01AX"
2532|1|10012|"M01AX"
2544|1|10019|"M01AX"
2641|1|10049|"M01AX"
2642|2|632|"M01AX"
2693|2|10085|"M01AX"
2868|1|10216|"M01AX"
2869|1|10217|"M01AX"
676|1|481|"M01BA"
1979|2|148|"M01BA"
124|1|935|"M01CA"
418|1|137|"M02AA"
670|1|488|"M02AA"
706|1|461|"M02AA"
996|2|82|"M02AA"
1075|2|136|"M02AA"
1518|1|16|"M02AA"
1520|1|626|"M02AA"
2454|1|379|"M02AA"
2455|1|378|"M02AA"
2775|1|10145|"M02AA"
53|1|231|"M03BA"
383|1|713|"M03BA"
398|1|712|"M03BA"
1790|2|220|"M03BA"
1791|2|987|"M03BA"
1792|2|9261|"M03BA"
2947|1|10281|"M03BA"
721|1|91|"M04AA"
188|1|888|"M05BA"
389|1|74|"M05BA"
698|1|86|"M05BA"
1236|1|9086|"M05BA"
1243|1|9094|"M05BA"
1319|1|9174|"M05BA"
1309|1|9164|"M05BX"
2577|2|969|"M05BX"
544|1|581|"M09AX"
1355|1|9212|"M09AX"
1671|1|9415|"M09AX"
2789|1|10159|"M09AX"
499|1|617|"N01AB"
1205|1|3072|"N01AB"
1267|1|9119|"N01AB"
953|2|975|"N01AF"
201|1|880|"N01AH"
1268|1|9120|"N01AH"
229|1|866|"N01AX"
494|1|624|"N01AX"
1022|1|9098|"N01BA"
1582|1|9121|"N01BA"
37|1|195|"N01BB"
455|1|660|"N01BB"
458|1|659|"N01BB"
459|1|658|"N01BB"
1030|1|657|"N01BB"
1279|1|9132|"N01BB"
369|1|731|"N02AA"
1305|1|9159|"N02AA"
412|1|698|"N02AB"
673|1|485|"N02AB"
951|1|9182|"N02AC"
358|1|744|"N02AF"
57|1|991|"N02AG"
58|1|990|"N02AG"
962|2|62|"N02BA"
1035|1|51|"N02BA"
1036|1|50|"N02BA"
1037|1|49|"N02BA"
1038|1|48|"N02BA"
1039|2|46|"N02BA"
2984|1|10314|"N02BA"
782|1|401|"N02BB"
75|1|29|"N02BE"
196|1|28|"N02BE"
310|1|796|"N02BE"
311|1|797|"N02BE"
576|1|30|"N02BE"
583|1|38|"N02BE"
585|1|40|"N02BE"
1410|1|9275|"N02BE"
1809|2|58|"N02BE"
1812|2|592|"N02BE"
1813|2|600|"N02BE"
1814|2|626|"N02BE"
1818|2|835|"N02BE"
1823|2|461|"N02BE"
1874|1|34|"N02BE"
1888|1|9316|"N02BE"
2030|2|35|"N02BE"
2829|1|10180|"N02BE"
2959|1|10289|"N02BE"
2960|1|10290|"N02BE"
1810|2|590|"N02BG"
1811|2|591|"N02BG"
1815|2|676|"N02BG"
1816|2|681|"N02BG"
1817|2|694|"N02BG"
1819|2|9179|"N02BG"
1820|2|9250|"N02BG"
1973|1|627|"N02BG"
1978|1|9161|"N02BG"
1995|2|756|"N02BG"
2456|2|378|"N02BG"
2457|2|379|"N02BG"
2576|3|288|"N02BG"
2610|3|16|"N02BG"
2611|2|27|"N02BG"
2612|2|380|"N02BG"
2621|1|10030|"N02BG"
2838|1|10189|"N02BG"
2903|3|10241|"N02BG"
674|1|483|"N03AA"
2882|1|10228|"N04AA"
107|1|222|"N04BA"
470|1|648|"N04BA"
471|1|647|"N04BA"
61|1|167|"N04BB"
1293|1|9146|"N04BB"
2828|1|10180|"N04BB"
272|1|827|"N04BC"
292|1|809|"N04BC"
1266|1|9118|"N04BC"
1526|1|182|"N04BC"
1527|2|200|"N04BC"
2786|1|10156|"N04BC"
1212|1|5069|"N04BD"
2942|1|10276|"N04BD"
746|1|425|"N04BX"
465|1|651|"N05AA"
2730|1|10109|"N05AA"
41|1|1005|"N05AB"
851|1|344|"N05AB"
82|1|976|"N05AC"
1928|0|9551|"N05AC"
210|1|872|"N05AH"
331|1|774|"N05AH"
875|1|326|"N05AH"
1187|1|1064|"N05AH"
119|1|942|"N05AL"
280|1|819|"N05AL"
679|1|227|"N05AN"
187|1|889|"N05AX"
604|1|117|"N05AX"
1375|1|9237|"N05AX"
371|1|92|"N05BA"
417|1|175|"N05BA"
437|1|675|"N05BA"
816|1|374|"N05BA"
906|1|295|"N05BA"
926|1|284|"N05BA"
2137|1|298|"N05BA"
2933|1|10267|"N05BA"
2935|1|10269|"N05BA"
2978|1|10309|"N05BA"
2832|1|10183|"N05BB"
461|1|198|"N05BE"
1528|1|975|"N05CA"
1785|2|483|"N05CA"
108|1|950|"N05CB"
48|1|1000|"N05CD"
193|1|191|"N05CD"
343|1|759|"N05CD"
377|1|722|"N05CD"
409|1|701|"N05CD"
650|1|507|"N05CD"
2871|1|10219|"N05CD"
1189|1|1066|"N05CF"
1354|1|9211|"N05CF"
2970|1|10301|"N05CF"
9|1|1025|"N05CM"
11|1|1024|"N05CM"
12|1|1023|"N05CM"
302|1|803|"N05CM"
303|1|802|"N05CM"
691|1|470|"N05CM"
862|1|335|"N05CM"
1166|1|9341|"N05CM"
2075|1|9614|"N05CM"
2487|1|9985|"N05CM"
3004|1|10328|"N05CM"
425|1|688|"N06AA"
504|1|104|"N06AA"
524|1|597|"N06AA"
918|1|288|"N06AA"
1339|1|9196|"N06AA"
1340|1|9197|"N06AA"
145|1|914|"N06AB"
304|1|801|"N06AB"
648|1|509|"N06AB"
651|1|506|"N06AB"
736|1|435|"N06AB"
1529|1|272|"N06AB"
4|1|1030|"N06AX"
54|1|993|"N06AX"
88|1|968|"N06AX"
202|1|879|"N06AX"
375|1|725|"N06AX"
684|1|474|"N06AX"
762|1|416|"N06AX"
1929|0|9527|"N06AX"
2926|1|10260|"N06AX"
401|1|709|"N06BA"
1882|1|123|"N06BA"
2849|1|10199|"N06BA"
268|1|830|"N06BX"
274|1|825|"N06BX"
936|1|273|"N06BX"
2575|2|196|"N06BX"
2940|1|10274|"N06BX"
185|1|891|"N06DA"
631|1|518|"N06DA"
774|1|406|"N06DA"
1027|1|526|"N06DX"
1228|1|9077|"N06DX"
2691|2|10084|"N06DX"
271|1|828|"N07AA"
593|1|751|"N07AA"
646|1|817|"N07AX"
346|1|754|"N07BA"
614|1|196|"N07BA"
1346|1|9203|"N07BA"
1935|0|9542|"N07BB"
1937|0|9548|"N07BB"
2584|2|9114|"N07BB"
1530|2|9182|"N07BC"
506|1|147|"N07CA"
656|1|501|"N07CA"
909|1|262|"N07CA"
2463|2|757|"N07CA"
2583|2|807|"N07CA"
2587|2|654|"N07CA"
189|1|887|"N07XX"
2740|1|10118|"N07XX"
3006|1|10329|"N07XX"
1883|1|292|"N02CA"
1884|1|390|"N02CA"
1885|1|431|"N02CA"
113|1|944|"N02CC"
1886|1|892|"N02CC"
1887|1|1065|"N02CC"
2929|1|10263|"N02CC"
2936|1|10270|"N02CC"
2554|2|860|"N02CX"
2556|2|738|"N02CX"
2568|3|987|"N02CX"
2569|2|632|"N02CX"
2572|2|501|"N02CX"
2579|2|147|"N02CX"
2580|2|262|"N02CX"
1142|1|9323|"O1"
1386|1|9248|"O1"
554|1|571|"P01AA"
2705|1|935|"P01BA"
416|1|693|"P01CA"
1277|1|9130|"P02BA"
394|1|79|"P02CA"
423|1|690|"P02CA"
662|1|495|"P02CA"
2665|1|10071|"P02CA"
860|1|337|"P03AA"
93|1|965|"P03BA"
854|1|342|"P03BA"
1531|1|420|"R01AA"
2998|1|10322|"R01AA"
363|1|740|"R01AB"
1711|1|9455|"R01AB"
2741|1|10119|"R01AB"
2793|1|10160|"R01AB"
2965|1|10295|"R01AB"
361|1|742|"R01AC"
861|1|336|"R01AC"
1223|1|9072|"R01AC"
1533|1|129|"R01AC"
1534|1|776|"R01AC"
174|1|192|"R01AD"
230|1|865|"R01AD"
853|1|134|"R01AD"
1076|1|727|"R01AD"
1125|3|852|"R01AD"
1126|2|997|"R01AD"
1127|2|148|"R01AD"
1222|1|9071|"R01AD"
1537|2|3067|"R01AD"
1724|1|9468|"R01AD"
1865|3|854|"R01AD"
1969|1|710|"R01AD"
2060|1|440|"R01AD"
704|1|463|"R01AX"
756|2|184|"R01AX"
890|1|311|"R01AX"
1367|1|9228|"R01AX"
1539|2|185|"R01AX"
2022|1|9578|"R01AX"
162|1|37|"R01BA"
309|1|798|"R01BA"
2073|0|9612|"R01BA"
2820|1|10176|"R01BA"
2824|2|10177|"R01BA"
2954|1|10286|"R01BA"
2961|1|10291|"R01BA"
577|1|556|"R02AA"
892|1|309|"R02AA"
895|1|252|"R02AA"
1077|1|305|"R02AA"
1120|3|846|"R02AA"
1939|0|9540|"R02AA"
2491|1|9987|"R02AA"
18|1|1018|"R03AC"
152|1|908|"R03AC"
159|2|902|"R03AC"
173|2|282|"R03AC"
462|1|900|"R03AC"
647|1|510|"R03AC"
944|1|3067|"R03AC"
981|1|484|"R03AC"
1889|1|9349|"R03AC"
150|1|909|"R03AK"
1940|0|9555|"R03AK"
1106|2|727|"R03BA"
1131|2|148|"R03BA"
1201|1|1079|"R03BA"
1543|2|192|"R03BA"
1580|2|134|"R03BA"
1743|1|9487|"R03BA"
2070|1|865|"R03BA"
81|1|977|"R03BB"
537|1|185|"R03BB"
1756|1|184|"R03BB"
221|1|19|"R03BX"
948|1|420|"R03CA"
379|1|718|"R03CB"
1545|1|282|"R03CC"
1546|2|900|"R03CC"
1547|1|902|"R03CC"
2447|1|1018|"R03CC"
100|1|957|"R03DA"
477|1|102|"R03DA"
744|1|15|"R03DA"
2948|1|10282|"R03DB"
2957|1|10282|"R03DB"
248|1|848|"R03DC"
370|1|730|"R03DC"
1183|1|1059|"R03DC"
1235|1|9085|"R03DX"
2000|2|136|"R03DX"
2804|1|10165|"R03DX"
155|1|901|"R05CA"
592|1|552|"R05CA"
600|1|545|"R05CA"
1412|1|9277|"R05CA"
2082|2|1063|"R05CA"
2461|1|9968|"R05CA"
2618|1|10027|"R05CA"
2622|1|10031|"R05CA"
2818|1|10175|"R05CA"
2821|1|10176|"R05CA"
2830|1|10181|"R05CA"
2864|1|10212|"R05CA"
