2975|"I8"|11380
2976|"I8"|11378
2977|"I8"|11384
2978|"I8"|11379
3630|"I8"|8739
3642|"I8"|11789
4313|"I8"|12119
4314|"I8"|12120
4315|"I8"|12121
4317|"I8"|12122
4336|"I8"|12135
4445|"I8"|12220
4518|"I8"|12275
5640|"I8"|12647
5641|"I8"|12648
5796|"I8"|8977
5797|"I8"|8910
5799|"I8"|12783
5801|"I8"|12784
5803|"I8"|12785
400|"I9"|2506
1112|"I9"|9550
1187|"I9"|9693
1670|"I9"|10567
1693|"I9"|10594
2979|"I9"|11387
2980|"I9"|11376
2981|"I9"|11373
2982|"I9"|11371
2983|"I9"|11386
2984|"I9"|11374
2985|"I9"|11375
2986|"I9"|11385
2987|"I9"|11372
2988|"I9"|11377
4232|"I9"|11598
4443|"I9"|12218
4470|"I9"|12218
4497|"I9"|12259
4515|"I9"|12273
4527|"I9"|12280
5122|"I9"|285
5276|"I9"|12359
2|"J1"|10
732|"J1"|8929
859|"J1"|9133
2125|"J1"|11077
2126|"J1"|11078
2989|"J1"|11129
2990|"J1"|10699
2991|"J1"|11128
2992|"J1"|11130
2994|"J1"|11300
3572|"J1"|11767
3573|"J1"|11768
3582|"J1"|11775
3886|"J1"|11852
3887|"J1"|11853
3888|"J1"|11854
3889|"J1"|11855
80|"J2"|103
280|"J2"|360
309|"J2"|395
327|"J2"|420
332|"J2"|429
333|"J2"|431
334|"J2"|433
425|"J2"|2546
433|"J2"|2559
451|"J2"|4518
466|"J2"|6502
480|"J2"|6527
482|"J2"|6532
550|"J2"|8579
609|"J2"|8707
615|"J2"|8716
646|"J2"|8764
914|"J2"|9236
1028|"J2"|9421
1069|"J2"|9482
1096|"J2"|9529
1221|"J2"|9760
1233|"J2"|9787
1240|"J2"|9797
1324|"J2"|9967
1345|"J2"|10020
1347|"J2"|10022
1371|"J2"|10055
1374|"J2"|10059
1399|"J2"|10119
1402|"J2"|10131
1424|"J2"|10161
1442|"J2"|10207
1449|"J2"|10231
1465|"J2"|10274
1470|"J2"|10284
1499|"J2"|10338
1531|"J2"|10388
1532|"J2"|10389
1682|"J2"|10581
1700|"J2"|10602
1736|"J2"|10649
1746|"J2"|10666
1808|"J2"|10734
2124|"J2"|11076
2127|"J2"|11079
2129|"J2"|11081
2995|"J2"|11404
2996|"J2"|11405
2998|"J2"|11407
2999|"J2"|11402
3000|"J2"|11408
3001|"J2"|11401
3002|"J2"|11403
3003|"J2"|11406
3463|"J2"|484
3569|"J2"|9017
3574|"J2"|11769
3716|"J2"|55
3893|"J2"|11859
3894|"J2"|11860
3895|"J2"|11861
5230|"J2"|12319
95|"J3"|124
104|"J3"|133
105|"J3"|134
645|"J3"|8758
673|"J3"|8832
726|"J3"|8921
971|"J3"|9320
1731|"J3"|10640
2128|"J3"|11080
3007|"J3"|11389
3008|"J3"|11388
3009|"J3"|11738
3010|"J3"|11399
3013|"J3"|11400
3015|"J3"|10717
3016|"J3"|11390
3017|"J3"|11395
3018|"J3"|11396
3019|"J3"|11397
3020|"J3"|11626
3021|"J3"|11392
3022|"J3"|11391
3023|"J3"|11393
3024|"J3"|9207
3025|"J3"|11398
3432|"J3"|11758
3434|"J3"|11759
3585|"J3"|11777
3717|"J3"|314
3718|"J3"|9224
3890|"J3"|11856
3891|"J3"|11857
3892|"J3"|11858
4091|"J3"|11779
4092|"J3"|10572
4525|"J3"|12278
5213|"J3"|12309
5237|"J3"|12323
5412|"J3"|12490
5437|"J3"|12509
5518|"J3"|12564
5520|"J3"|12565
164|"J4"|212
386|"J4"|516
402|"J4"|2510
694|"J4"|8872
882|"J4"|9181
931|"J4"|9258
1158|"J4"|9630
1259|"J4"|9829
1335|"J4"|10004
1364|"J4"|10047
1497|"J4"|10334
1530|"J4"|10387
1660|"J4"|10555
1680|"J4"|10579
1681|"J4"|10580
1771|"J4"|10695
1818|"J4"|10745
1825|"J4"|10752
1831|"J4"|10759
1835|"J4"|10763
1861|"J4"|10790
1863|"J4"|10792
3014|"J4"|11394
3039|"J4"|11409
3040|"J4"|15
3041|"J4"|11169
3042|"J4"|10530
3043|"J4"|9841
3044|"J4"|11411
3045|"J4"|11715
3046|"J4"|11410
3047|"J4"|11650
3048|"J4"|459
3049|"J4"|10964
3520|"J4"|10415
3896|"J4"|11862
4106|"J4"|332
4418|"J4"|12197
4465|"J4"|12238
4471|"J4"|12242
5123|"J4"|11004
5128|"J4"|2531
5142|"J4"|8550
5156|"J4"|10176
5167|"J4"|10909
5642|"J4"|12649
5643|"J4"|12650
5644|"J4"|12651
5645|"J4"|12652
5646|"J4"|12653
5647|"J4"|12654
49|"K1"|72
50|"K1"|73
51|"K1"|74
130|"K1"|165
155|"K1"|202
160|"K1"|207
217|"K1"|282
321|"K1"|412
336|"K1"|437
398|"K1"|2501
463|"K1"|6496
470|"K1"|6507
502|"K1"|8512
515|"K1"|8533
523|"K1"|8544
640|"K1"|8751
679|"K1"|8842
774|"K1"|9004
804|"K1"|9050
824|"K1"|9079
870|"K1"|9155
877|"K1"|9170
886|"K1"|9190
903|"K1"|9215
904|"K1"|9218
958|"K1"|9298
976|"K1"|9335
1034|"K1"|9432
1110|"K1"|9547
1111|"K1"|9549
1114|"K1"|9554
1134|"K1"|9585
1232|"K1"|9786
1282|"K1"|9866
1301|"K1"|9907
1306|"K1"|9913
1322|"K1"|9964
1325|"K1"|9970
1425|"K1"|10163
1440|"K1"|10201
1559|"K1"|10430
1582|"K1"|10460
1589|"K1"|10469
1599|"K1"|10483
1601|"K1"|10487
1602|"K1"|10488
1604|"K1"|10489
1608|"K1"|10493
1609|"K1"|10494
1753|"K1"|10675
1777|"K1"|10701
1778|"K1"|10702
1784|"K1"|10708
1785|"K1"|10710
1823|"K1"|10750
1824|"K1"|10751
1827|"K1"|10754
1877|"K1"|10806
3060|"K1"|10738
3064|"K1"|10218
3065|"K1"|11135
3066|"K1"|10719
3067|"K1"|11136
3068|"K1"|11627
3069|"K1"|11625
3070|"K1"|10116
3071|"K1"|11308
3073|"K1"|9246
3446|"K1"|254
3468|"K1"|2556
3506|"K1"|10293
3518|"K1"|159
3532|"K1"|10709
3593|"K1"|11783
3715|"K1"|54
4271|"K1"|12095
4322|"K1"|12125
4381|"K1"|12170
4403|"K1"|12185
4459|"K1"|12233
4461|"K1"|12234
4464|"K1"|12237
4507|"K1"|12265
4541|"K1"|9915
5138|"K1"|344
5159|"K1"|10420
5651|"K1"|12657
5652|"K1"|11716
5658|"K1"|12661
5659|"K1"|12662
5660|"K1"|12663
5661|"K1"|12664
5808|"K1"|12789
193|"K2"|248
323|"K2"|414
449|"K2"|4515
492|"K2"|8497
511|"K2"|8528
595|"K2"|8677
608|"K2"|8706
812|"K2"|9059
1115|"K2"|9556
1203|"K2"|9723
1361|"K2"|10043
1451|"K2"|10233
1458|"K2"|10251
1467|"K2"|10276
1605|"K2"|10490
1696|"K2"|10597
1703|"K2"|10606
1779|"K2"|10703
1789|"K2"|10714
2130|"K2"|11082
2131|"K2"|11083
2132|"K2"|11084
2133|"K2"|11085
3093|"K2"|9099
3094|"K2"|11412
3098|"K2"|11170
3100|"K2"|11414
3101|"K2"|10359
3102|"K2"|11416
3103|"K2"|11413
3106|"K2"|10644
3449|"K2"|276
3514|"K2"|10406
4388|"K2"|12174
4424|"K2"|12204
4534|"K2"|12284
5162|"K2"|10464
5163|"K2"|10468
5653|"K2"|11717
5662|"K2"|12665
5664|"K2"|12667
5666|"K2"|12669
5667|"K2"|12670
5668|"K2"|12671
5669|"K2"|12672
88|"K3"|117
338|"K3"|439
445|"K3"|4508
691|"K3"|8863
739|"K3"|8937
3897|"K3"|11863
3898|"K3"|11864
5169|"K3"|12100
5440|"K3"|12511
230|"K4"|299
1798|"K4"|10723
1799|"K4"|10724
1800|"K4"|10725
3450|"K4"|298
3451|"K4"|297
3496|"K4"|9899
3503|"K4"|10228
3543|"K4"|10931
3899|"K4"|11865
8|"K5"|19
9|"K5"|20
10|"K5"|21
11|"K5"|22
38|"K5"|49
96|"K5"|125
99|"K5"|129
100|"K5"|130
135|"K5"|172
150|"K5"|197
156|"K5"|203
173|"K5"|225
340|"K5"|444
399|"K5"|2502
419|"K5"|2535
456|"K5"|6487
469|"K5"|6506
583|"K5"|8661
590|"K5"|8670
618|"K5"|8721
631|"K5"|8741
663|"K5"|8812
684|"K5"|8853
776|"K5"|9007
894|"K5"|9204
970|"K5"|9319
1035|"K5"|9433
1042|"K5"|9441
1142|"K5"|9601
1276|"K5"|9853
1328|"K5"|9978
1431|"K5"|10180
1524|"K5"|10376
1528|"K5"|10385
1529|"K5"|10386
1683|"K5"|10582
1689|"K5"|10588
1704|"K5"|10607
1743|"K5"|10660
1744|"K5"|10664
1866|"K5"|10795
1885|"K5"|10814
1985|"K5"|10922
2704|"K5"|11671
3108|"K5"|2521
3109|"K5"|10611
3110|"K5"|11421
3112|"K5"|11417
3113|"K5"|281
3114|"K5"|189
3116|"K5"|11418
3117|"K5"|11420
3118|"K5"|11419
3119|"K5"|10470
3120|"K5"|10288
3121|"K5"|514
3122|"K5"|10616
3124|"K5"|11422
3125|"K5"|10642
3126|"K5"|69
3127|"K5"|9901
3128|"K5"|294
3129|"K5"|11317
3131|"K5"|70
3132|"K5"|2491
3133|"K5"|11423
3134|"K5"|11316
3135|"K5"|8928
3511|"K5"|10404
3515|"K5"|10408
3566|"K5"|6517
4307|"K5"|12116
4316|"K5"|12121
4420|"K5"|12200
4438|"K5"|12214
4439|"K5"|12215
4444|"K5"|12219
4522|"K5"|12276
4523|"K5"|12277
5124|"K5"|287
5127|"K5"|505
5139|"K5"|506
5140|"K5"|2555
5144|"K5"|8847
5152|"K5"|9656
5160|"K5"|10422
5168|"K5"|12099
5232|"K5"|12318
5241|"K5"|12325
5442|"K5"|12512
5443|"K5"|12512
5530|"K5"|12570
5584|"K5"|12606
5589|"K5"|12610
5591|"K5"|11877
5670|"K5"|12673
5671|"K5"|12674
153|"K6"|200
157|"K6"|204
622|"K6"|8727
627|"K6"|8735
647|"K6"|8767
868|"K6"|9151
1105|"K6"|9541
1128|"K6"|9577
1149|"K6"|9613
1344|"K6"|10018
1596|"K6"|10479
1745|"K6"|10665
1781|"K6"|10705
1791|"K6"|10716
1802|"K6"|10727
2134|"K6"|11087
3144|"K6"|11426
3145|"K6"|11424
3146|"K6"|11425
3901|"K6"|11867
3902|"K6"|11868
4398|"K6"|12181
4478|"K6"|12247
4489|"K6"|12254
5133|"K6"|10720
5151|"K6"|9655
5430|"K6"|12506
5678|"K6"|12681
5680|"K6"|12683
5681|"K6"|12684
5683|"K6"|12686
5793|"K6"|12780
292|"K7"|374
341|"K7"|445
370|"K7"|485
382|"K7"|512
397|"K7"|2498
447|"K7"|4512
759|"K7"|8983
816|"K7"|9067
1056|"K7"|9461
1088|"K7"|9513
1208|"K7"|9730
1275|"K7"|9852
1414|"K7"|10149
1415|"K7"|10150
2135|"K7"|11088
3148|"K7"|295
3149|"K7"|10522
3150|"K7"|9756
3151|"K7"|10983
3719|"K7"|10347
3720|"K7"|9463
3903|"K7"|11869
4299|"K7"|12112
4300|"K7"|12113
4360|"K7"|12152
4404|"K7"|12186
4426|"K7"|12206
4513|"K7"|12271
5141|"K7"|8523
5147|"K7"|9380
5685|"K7"|12688
581|"K8"|8656
779|"K8"|9010
1022|"K8"|9410
1368|"K8"|10051
1420|"K8"|10157
1797|"K8"|10722
2136|"K8"|11089
3158|"K8"|11427
3167|"K8"|11749
3168|"K8"|11750
3169|"K8"|11430
3170|"K8"|11428
3171|"K8"|11429
3904|"K8"|11870
3905|"K8"|11871
4325|"K8"|12127
4479|"K8"|12247
4529|"K8"|12282
5686|"K8"|12689
302|"K9"|386
918|"K9"|9239
1059|"K9"|9465
3178|"K9"|10815
3179|"K9"|9616
3180|"K9"|9859
3181|"K9"|9851
3182|"K9"|10250
3183|"K9"|9651
3184|"K9"|10653
3185|"K9"|11682
3684|"K9"|9226
3900|"K9"|11866
4399|"K9"|12182
5121|"K9"|10519
5125|"K9"|288
17|"L"|28
20|"L"|31
66|"L"|89
107|"L"|137
109|"L"|139
110|"L"|140
114|"L"|147
115|"L"|148
116|"L"|149
117|"L"|150
118|"L"|152
119|"L"|153
121|"L"|155
122|"L"|156
123|"L"|157
145|"L"|184
316|"L"|404
346|"L"|451
347|"L"|452
348|"L"|454
350|"L"|456
352|"L"|458
354|"L"|460
356|"L"|463
357|"L"|464
358|"L"|466
361|"L"|469
365|"L"|477
372|"L"|489
381|"L"|508
406|"L"|2516
418|"L"|2534
420|"L"|2536
437|"L"|4493
477|"L"|6520
483|"L"|8482
498|"L"|8507
531|"L"|8554
545|"L"|8571
565|"L"|8609
570|"L"|8623
574|"L"|8631
587|"L"|8666
597|"L"|8681
624|"L"|8730
626|"L"|8734
630|"L"|8740
654|"L"|8784
659|"L"|8802
664|"L"|8814
666|"L"|8822
667|"L"|8823
675|"L"|8834
676|"L"|8837
701|"L"|8883
706|"L"|8891
720|"L"|8911
725|"L"|8920
728|"L"|8923
734|"L"|8931
754|"L"|8976
757|"L"|8979
777|"L"|9008
787|"L"|9024
796|"L"|9036
806|"L"|9053
809|"L"|9056
814|"L"|9063
828|"L"|9085
836|"L"|9098
848|"L"|9117
849|"L"|9118
857|"L"|9129
872|"L"|9161
880|"L"|9176
890|"L"|9198
911|"L"|9233
922|"L"|9245
929|"L"|9255
953|"L"|9290
962|"L"|9302
993|"L"|9357
998|"L"|9366
999|"L"|9370
1025|"L"|9415
1058|"L"|9464
1076|"L"|9491
1083|"L"|9505
1094|"L"|9525
1098|"L"|9531
1109|"L"|9546
1113|"L"|9552
1123|"L"|9572
1135|"L"|9587
1139|"L"|9597
1155|"L"|9625
1159|"L"|9631
1172|"L"|9662
1174|"L"|9666
1176|"L"|9673
1178|"L"|9675
1204|"L"|9724
1214|"L"|9742
1235|"L"|9790
1246|"L"|9807
1250|"L"|9816
1265|"L"|9839
1268|"L"|9843
1277|"L"|9854
1291|"L"|9889
1292|"L"|9891
1323|"L"|9966
1334|"L"|10001
1377|"L"|10064
1395|"L"|10108
1422|"L"|10159
1432|"L"|10183
1441|"L"|10203
1445|"L"|10216
1456|"L"|10249
1490|"L"|10325
1508|"L"|10356
1514|"L"|10362
1542|"L"|10403
1641|"L"|10529
1701|"L"|10603
1726|"L"|10635
1854|"L"|10783
1868|"L"|10797
1870|"L"|10799
1999|"L"|10937
2137|"L"|11090
2138|"L"|11091
2139|"L"|11092
2140|"L"|11093
2141|"L"|11094
2142|"L"|11095
2143|"L"|11097
2144|"L"|11098
2145|"L"|11100
2146|"L"|11101
2147|"L"|11102
2148|"L"|11103
3189|"L"|11512
3190|"L"|11511
3193|"L"|16
3196|"L"|11505
3197|"L"|11138
3198|"L"|11515
3199|"L"|11516
3201|"L"|11504
3202|"L"|9848
3203|"L"|11501
3204|"L"|11513
3205|"L"|11503
3208|"L"|11514
3209|"L"|10554
3210|"L"|9614
3212|"L"|11502
3522|"L"|10535
3530|"L"|10679
3576|"L"|11771
3721|"L"|252
3906|"L"|11872
3907|"L"|11873
3908|"L"|11874
4107|"L"|332
4204|"L"|342
4208|"L"|8870
4228|"L"|12072
4233|"L"|12073
4240|"L"|12076
4292|"L"|12108
4390|"L"|12176
4402|"L"|12184
4417|"L"|12196
4422|"L"|12202
4446|"L"|12221
4475|"L"|12245
5137|"L"|93
5143|"L"|8654
5149|"L"|9503
5150|"L"|9542
5154|"L"|9822
5278|"L"|12361
5279|"L"|12362
5280|"L"|12363
5281|"L"|12364
5282|"L"|12365
5283|"L"|12366
5284|"L"|12367
5531|"L"|12571
5556|"L"|12587
5587|"L"|12609
5633|"L"|12640
5689|"L"|12692
5690|"L"|12693
5691|"L"|12694
5698|"L"|12700
5700|"L"|12702
5711|"L"|12712
5712|"L"|12713
5713|"L"|12712
5782|"L"|12772
18|"M1"|29
19|"M1"|30
93|"M1"|122
94|"M1"|123
142|"M1"|180
163|"M1"|211
177|"M1"|229
219|"M1"|284
319|"M1"|409
362|"M1"|471
364|"M1"|474
366|"M1"|478
367|"M1"|479
380|"M1"|507
389|"M1"|520
443|"M1"|4506
485|"M1"|8484
566|"M1"|8610
588|"M1"|8667
619|"M1"|8722
620|"M1"|8724
637|"M1"|8748
662|"M1"|8808
707|"M1"|8892
708|"M1"|8893
730|"M1"|8927
760|"M1"|8984
784|"M1"|9018
837|"M1"|9099
884|"M1"|9186
942|"M1"|9278
960|"M1"|9300
968|"M1"|9316
1018|"M1"|9405
1021|"M1"|9409
1120|"M1"|9567
1148|"M1"|9610
1206|"M1"|9728
1218|"M1"|9755
1222|"M1"|9763
1245|"M1"|9806
1262|"M1"|9833
1331|"M1"|9996
1429|"M1"|10177
1438|"M1"|10194
1454|"M1"|10246
1611|"M1"|10496
1612|"M1"|10497
1654|"M1"|10547
1692|"M1"|10592
1755|"M1"|10677
1766|"M1"|10690
1828|"M1"|10755
1867|"M1"|10796
2019|"M1"|10957
2151|"M1"|11106
2215|"M1"|11182
2216|"M1"|11183
3409|"M1"|10272
3577|"M1"|11772
3909|"M1"|11875
3910|"M1"|11876
3911|"M1"|11877
3912|"M1"|11878
4223|"M1"|12070
4265|"M1"|12090
4266|"M1"|12091
4380|"M1"|12169
4414|"M1"|12193
5560|"M1"|12589
5562|"M1"|12590
5565|"M1"|12591
5573|"M1"|12599
5575|"M1"|12600
5577|"M1"|12601
5580|"M1"|12603
5583|"M1"|12606
5588|"M1"|12609
5590|"M1"|12610
5596|"M1"|12613
5599|"M1"|12616
5602|"M1"|12618
5723|"M1"|12723
12|"M4"|23
13|"M4"|24
14|"M4"|25
15|"M4"|26
16|"M4"|27
108|"M4"|138
139|"M4"|177
162|"M4"|210
277|"M4"|356
339|"M4"|440
371|"M4"|486
438|"M4"|4496
473|"M4"|6513
486|"M4"|8485
521|"M4"|8541
559|"M4"|8593
563|"M4"|8607
613|"M4"|8714
716|"M4"|8904
756|"M4"|8978
771|"M4"|9001
786|"M4"|9023
813|"M4"|9061
833|"M4"|9092
974|"M4"|9329
1161|"M4"|9636
1195|"M4"|9709
1308|"M4"|9926
1313|"M4"|9943
1388|"M4"|10085
1498|"M4"|10336
1517|"M4"|10366
1518|"M4"|10367
1519|"M4"|10368
1539|"M4"|10398
1540|"M4"|10399
1600|"M4"|10485
1671|"M4"|10568
1780|"M4"|10704
1840|"M4"|10769
2153|"M4"|11110
2209|"M4"|11176
2211|"M4"|11178
2226|"M4"|11193
2227|"M4"|11194
2228|"M4"|11195
2230|"M4"|11197
2231|"M4"|11198
2232|"M4"|11199
2233|"M4"|11200
2234|"M4"|11201
2235|"M4"|11202
2236|"M4"|11203
2237|"M4"|11204
2238|"M4"|11205
2239|"M4"|11206
2240|"M4"|11207
3422|"M4"|9110
3570|"M4"|11765
3571|"M4"|11766
3575|"M4"|11770
3584|"M4"|11776
3589|"M4"|11780
3677|"M4"|11797
3820|"M4"|350
3914|"M4"|11880
3915|"M4"|11881
4326|"M4"|12128
4331|"M4"|12130
4348|"M4"|12143
4389|"M4"|12175
4463|"M4"|12236
4487|"M4"|12252
4508|"M4"|12266
5608|"M4"|12622
5613|"M4"|12626
5734|"M4"|12732
5736|"M4"|12734
5738|"M4"|12735
64|"M5"|87
65|"M5"|88
281|"M5"|363
287|"M5"|369
288|"M5"|370
290|"M5"|372
1376|"M5"|10062
1748|"M5"|10668
2241|"M5"|11208
2242|"M5"|11209
2243|"M5"|11210
2244|"M5"|11211
2245|"M5"|11212
2246|"M5"|11213
2247|"M5"|11214
2248|"M5"|11215
2249|"M5"|11216
2250|"M5"|11217
2251|"M5"|11218
2252|"M5"|11219
2253|"M5"|11220
2254|"M5"|11221
2255|"M5"|11222
2256|"M5"|11223
2257|"M5"|11224
2258|"M5"|11225
2259|"M5"|11226
2260|"M5"|11227
2261|"M5"|11228
2262|"M5"|11229
3221|"M5"|11480
3222|"M5"|11484
3223|"M5"|11462
3224|"M5"|11483
3225|"M5"|11477
3226|"M5"|11468
3227|"M5"|9828
3228|"M5"|10692
3229|"M5"|11469
3230|"M5"|11472
3231|"M5"|11473
3232|"M5"|11486
3233|"M5"|11491
3234|"M5"|11485
3235|"M5"|11487
3236|"M5"|11493
3237|"M5"|11489
3238|"M5"|11464
3239|"M5"|11481
3240|"M5"|11492
3241|"M5"|11474
3242|"M5"|11476
3243|"M5"|11497
3244|"M5"|11494
3245|"M5"|11463
3246|"M5"|11498
3247|"M5"|11496
3248|"M5"|11470
3249|"M5"|11471
3250|"M5"|11478
3251|"M5"|11500
3252|"M5"|11479
3253|"M5"|9838
3254|"M5"|11495
3255|"M5"|11488
3256|"M5"|11490
3257|"M5"|9372
3258|"M5"|9486
3259|"M5"|11465
3260|"M5"|10764
3261|"M5"|10789
3262|"M5"|11482
3263|"M5"|11499
3264|"M5"|11475
3265|"M5"|263
3266|"M5"|262
3267|"M5"|10929
3268|"M5"|11467
3269|"M5"|11466
3435|"M5"|11760
3578|"M5"|11772
3916|"M5"|11882
3917|"M5"|11883
3918|"M5"|11884
3919|"M5"|11885
4349|"M5"|12143
4502|"M5"|12262
5130|"M5"|9393
5180|"M5"|12291
5557|"M5"|12587
5615|"M5"|12627
5749|"M5"|12747
4370|"M6"|12162
4394|"M6"|12179
4504|"M6"|12263
5285|"M6"|12368
5286|"M6"|12369
5287|"M6"|12370
5532|"M6"|12571
5780|"M6"|12770
85|"N1"|114
89|"N1"|118
120|"N1"|154
224|"N1"|289
254|"N1"|328
337|"N1"|438
359|"N1"|467
360|"N1"|468
390|"N1"|521
513|"N1"|8531
751|"N1"|8963
811|"N1"|9058
839|"N1"|9102
875|"N1"|9166
896|"N1"|9206
1005|"N1"|9379
1191|"N1"|9701
1513|"N1"|10361
1522|"N1"|10371
1576|"N1"|10451
1577|"N1"|10452
1673|"N1"|10571
1684|"N1"|10583
1685|"N1"|10584
1995|"N1"|10933
2154|"N1"|11111
2155|"N1"|11112
2210|"N1"|11177
2212|"N1"|11179
2263|"N1"|11230
2264|"N1"|11231
2265|"N1"|11232
2267|"N1"|11234
2268|"N1"|11235
2269|"N1"|11236
2270|"N1"|11237
2271|"N1"|11238
2272|"N1"|11239
2273|"N1"|11240
2274|"N1"|11241
2275|"N1"|11242
2276|"N1"|11243
2277|"N1"|11244
2278|"N1"|11245
2279|"N1"|11246
2280|"N1"|11247
2281|"N1"|11248
2282|"N1"|11249
2283|"N1"|11250
2284|"N1"|11251
2285|"N1"|11252
2286|"N1"|11253
2287|"N1"|11254
3270|"N1"|11449
3271|"N1"|82
3272|"N1"|11447
3273|"N1"|11171
3274|"N1"|8506
3275|"N1"|11461
3276|"N1"|11450
3277|"N1"|9299
3278|"N1"|11458
3279|"N1"|11459
3280|"N1"|11446
3281|"N1"|11456
3283|"N1"|11451
3284|"N1"|11457
3285|"N1"|11460
3286|"N1"|11448
3288|"N1"|11452
3289|"N1"|11455
3290|"N1"|11454
3291|"N1"|10073
3292|"N1"|11453
3293|"N1"|11675
3294|"N1"|11676
3407|"N1"|158
3438|"N1"|10661
3439|"N1"|10662
3442|"N1"|141
3443|"N1"|143
3444|"N1"|142
3445|"N1"|170
3453|"N1"|320
3470|"N1"|6482
3651|"N1"|11068
3669|"N1"|11281
3701|"N1"|11800
3920|"N1"|11886
3921|"N1"|11887
3922|"N1"|11888
3923|"N1"|11889
3924|"N1"|11890
3925|"N1"|11891
3926|"N1"|11892
3927|"N1"|11893
4290|"N1"|12106
4386|"N1"|12173
4437|"N1"|12213
4440|"N1"|12216
4462|"N1"|12235
5131|"N1"|9794
5135|"N1"|11005
5165|"N1"|10907
5231|"N1"|12316
5623|"N1"|12633
5626|"N1"|12635
5767|"N1"|12763
5774|"N1"|12767
103|"N2"|132
197|"N2"|253
237|"N2"|308
344|"N2"|448
411|"N2"|2524
464|"N2"|6498
487|"N2"|8486
603|"N2"|8701
635|"N2"|8745
655|"N2"|8788
867|"N2"|9149
945|"N2"|9282
1144|"N2"|9604
1297|"N2"|9897
1321|"N2"|9963
1523|"N2"|10375
1526|"N2"|10378
1541|"N2"|10400
2288|"N2"|11255
2289|"N2"|11256
2290|"N2"|11257
2291|"N2"|11258
2292|"N2"|11259
3312|"N2"|11443
3313|"N2"|11442
3314|"N2"|11441
3315|"N2"|10278
3316|"N2"|8627
3317|"N2"|9090
3318|"N2"|10066
3319|"N2"|11660
3320|"N2"|11659
3321|"N2"|11029
3322|"N2"|10524
3323|"N2"|9103
3324|"N2"|10781
3325|"N2"|11677
3326|"N2"|11682
3523|"N2"|10467
3587|"N2"|11778
3728|"N2"|9118
3928|"N2"|11894
4250|"N2"|12081
4289|"N2"|12105
4423|"N2"|12203
4468|"N2"|12240
4542|"N2"|9916
5145|"N2"|8907
5155|"N2"|9952
5779|"N2"|12771
1|"O"|9
161|"O"|209
165|"O"|213
298|"O"|380
304|"O"|389
629|"O"|8739
719|"O"|8910
755|"O"|8977
1329|"O"|9986
1597|"O"|10481
1598|"O"|10482
1635|"O"|10521
1750|"O"|10670
1772|"O"|10696
1816|"O"|10743
1838|"O"|10766
1856|"O"|10785
1857|"O"|10786
1883|"O"|10812
1997|"O"|10935
1998|"O"|10936
2004|"O"|10942
2022|"O"|10960
2023|"O"|10961
2161|"O"|11119
2162|"O"|11120
2163|"O"|11121
2164|"O"|11122
2165|"O"|11123
2166|"O"|11124
2167|"O"|11125
2168|"O"|11126
2169|"O"|11127
2213|"O"|11180
2308|"O"|11275
2309|"O"|11276
2310|"O"|11277
2311|"O"|11278
2312|"O"|11279
2313|"O"|11280
2314|"O"|11281
2315|"O"|11282
2316|"O"|11283
2317|"O"|11284
2318|"O"|11285
2319|"O"|11286
2320|"O"|11287
2321|"O"|11288
2322|"O"|11289
2323|"O"|11290
2324|"O"|11291
3396|"O"|10970
3533|"O"|10732
3544|"O"|10962
3591|"O"|11782
3644|"O"|11791
3933|"O"|11899
3934|"O"|11900
3935|"O"|11901
3936|"O"|11902
3937|"O"|11903
3938|"O"|11904
3939|"O"|11905
3940|"O"|11906
3941|"O"|11907
3942|"O"|11908
3943|"O"|11909
3944|"O"|11910
3945|"O"|11911
3946|"O"|11912
3947|"O"|11913
3948|"O"|11914
3949|"O"|11915
3950|"O"|11916
3951|"O"|11917
3952|"O"|11918
3953|"O"|11919
3954|"O"|11920
3955|"O"|11921
3956|"O"|11922
3957|"O"|11923
3958|"O"|11924
3959|"O"|11925
3960|"O"|11926
3961|"O"|11927
3962|"O"|11928
3963|"O"|11929
3964|"O"|11930
4268|"O"|12093
4358|"O"|12150
4419|"O"|12198
5784|"O"|12774
5785|"O"|12199
5786|"O"|12775
5787|"O"|12776
5789|"O"|12777
5790|"O"|12778
5791|"O"|12779
5792|"O"|12780
5794|"O"|12781
5795|"O"|12782
5798|"O"|12783
5800|"O"|12784
5802|"O"|12785
396|"P"|2495
1775|"P"|10699
1807|"P"|10733
1994|"P"|10932
2015|"P"|10953
2170|"P"|11128
2171|"P"|11129
2172|"P"|11130
2173|"P"|11131
2174|"P"|11132
2214|"P"|11181
2325|"P"|11292
2326|"P"|11293
2327|"P"|11294
2328|"P"|11295
2329|"P"|11296
2330|"P"|11297
2331|"P"|11298
2332|"P"|11299
2333|"P"|11300
2334|"P"|11301
2335|"P"|11302
2336|"P"|11303
2337|"P"|11304
2338|"P"|11305
2339|"P"|11306
2340|"P"|11307
2341|"P"|11308
2342|"P"|11309
2343|"P"|11310
2344|"P"|11311
2345|"P"|11312
2346|"P"|11313
2347|"P"|11314
2348|"P"|11315
2349|"P"|11316
2350|"P"|11317
3397|"P"|446
3645|"P"|11792
3965|"P"|11931
3966|"P"|11932
3967|"P"|11933
3968|"P"|11934
3969|"P"|11935
3970|"P"|11936
3971|"P"|11937
3972|"P"|11938
3973|"P"|11939
3974|"P"|11940
3975|"P"|11941
3976|"P"|11942
